CD8T,CD4T,NK,Bcell,Mono,Gran
202229250133_R06C01,0.135244389955908,0.194263787292194,0,0.0806066073320366,0.0666704946797954,0.544192201610274
202229250133_R07C01,0.0886876764867847,0.202002020529875,0,0.093165922477381,0.0495267464351649,0.586399100242528
202229250133_R08C01,0.0971006017190752,0.180060956077636,0.00798645540362575,0.0883673223469988,0.0591252144838272,0.597554243072525
202229250170_R01C01,0.116158218167299,0.118136592303555,0,0.133186784821076,0.0747082169184093,0.585842583734851
202229250170_R02C01,0.0811994666495227,0.149504343726947,0.0165188536122637,0.0931717119758161,0.0529669684451737,0.637171652401024
202229250170_R03C01,0.0634519326739353,0.125777058488496,0.00926691191252372,0.0931816743753509,0.113741627400617,0.61684234800968
202229250170_R04C01,0.128905656045668,0.111901810924102,0.0327095679165801,0.0824073487096492,0.0781717168289145,0.584844655037424
202229250170_R05C01,0.0932211823090612,0.0960181643418323,0.0653768223335168,0.0961116295245109,0.0959752149240563,0.588673462277097
202229250170_R06C01,0.081263062695514,0.134105889970848,0.0337253629406971,0.0806789536262753,0.0679155122012962,0.631368817949929
202229250170_R07C01,0.068087418164357,0.0596724794820923,0.0429038476251623,0.086120521838391,0.110046685478967,0.65534544446701
202229250170_R08C01,0.122544514779333,0.176149145901116,0.0971419633903127,0.0881434419538509,0.0441093623365679,0.497421762656377
202229250185_R01C01,0.130005998505723,0.22673371560216,0,0.126558191743882,0.041723747297471,0.500040013049221
202229250185_R02C01,0.138861725559967,0.16763348908633,0.0848970356478343,0.102885475603188,0.076157775018223,0.457091446609077
202229250185_R03C01,0.0753928673015397,0.238746804381006,0.107454188839458,0.131287127737216,0.0531137324071153,0.422749666749064
202229250185_R04C01,0.0875162657933947,0.183011847101931,0,0.0625663837378915,0.0661990982171636,0.618700485527251
202229250185_R05C01,0.126966864472286,0.123367306452,0.00530707481538393,0.130710381953896,0.0718263330231875,0.575479031516419
202229250185_R06C01,0.112141013831676,0.187901665285604,0.00565219625278642,0.105056393905299,0.0697545564994823,0.54543722421688
202229250185_R07C01,0.159728605267687,0.199655510415699,0.00414794438851903,0.0692861786478018,0.0568973804854983,0.534193064850729
202229250185_R08C01,0.127681153181438,0.137965301647776,0,0.0791658559731556,0.0959968901079531,0.578216976848852
202232360041_R01C01,0.076516494241713,0.206437486263757,0.0531148599574514,0.0752480668378644,0.0729010971998173,0.530388887975677
202232360041_R02C01,0.102419607787769,0.117894704648101,0.0819590945197979,0.0986926739696166,0.0666999175421419,0.546342805008528
202232360041_R03C01,0.0608314017299905,0.105308236374174,0.0209461258548836,0.0689274045902903,0.0818965318567866,0.674507479847578
202232360041_R04C01,0.0912810760041817,0.112450039756307,0.0102242451907782,0.0542244738530283,0.0940412898784041,0.650696101802747
202232360041_R05C01,0.0779568981248298,0.249946439710503,0.046597948313717,0.148231697800003,0.0565191031105097,0.442145650456257
202232360041_R06C01,0.0822375274082719,0.181786653484032,0.0743832305436417,0.110995958028146,0.0485665709152283,0.512126104485469
202232360041_R07C01,0.0692571329758875,0.195291952782701,0.0702793463548535,0.13878166289466,0.0432070854401759,0.497418019231494
202232360041_R08C01,0.0609213745423504,0.18158707746107,0,0.0810147765423091,0.0431474059624467,0.651710413107191
202232360090_R01C01,0.104228149045449,0.221737354291528,0.0556529010903483,0.107262699743652,0.0374833071380253,0.493079833211084
202232360090_R02C01,0.0561216877542699,0.139588842896698,0.00568586257277053,0.111417102689533,0.0818027561627068,0.632663889424494
202232360090_R03C01,0.12402999790478,0.131072823466509,0.0206390519947905,0.0857813692688612,0.0565030340539311,0.604692050580383
202232360090_R04C01,0.112986906750704,0.110450467416164,0.0258074224535689,0.107073652257554,0.091894213453798,0.56872948828637
202232360090_R05C01,0.108978917509656,0.12400091963983,0.0536546351517187,0.094632320473302,0.085784576770634,0.558067185191643
202232360090_R06C01,0.0569684984340783,0.126106178552438,0.000637342506554705,0.09012368839649,0.0557124340456001,0.687316539054151
202232360090_R07C01,0.100809496505919,0.108405562456274,2.16840434497101e-19,0.0479009951574557,0.057893060773117,0.702285103804648
202232360090_R08C01,0.124566917768649,0.149284169322532,0.0487415818065672,0.0748442144447065,0.0629303716720703,0.558146618676497
202232360147_R01C01,0.0584431697769885,0.0628265505195046,0.0072025301235985,0.0533696079773737,0.0387181876516478,0.790783562272929
202232360147_R02C01,0.160136580061343,0.13867500149173,0.024385900999968,0.0405035018393881,0.0593931080687123,0.584160547383207
202232360147_R03C01,0.100562298733392,0.148646326723447,0.0261058911891965,0.124799816269109,0.0445215957735779,0.580783590073386
202232360147_R04C01,0.117151661939341,0.158145978849227,0.047162241248331,0.0603727117664936,0.0691442661505187,0.563034620545193
202232360147_R05C01,0.159817411638526,0.242415628830975,0,0.0896823581854422,0.0409873957374804,0.489695820764224
202232360147_R06C01,0.129171006565811,0.22088325052752,0.0231209049302788,0.106287243402448,0.0466022484233232,0.484374453107217
202232360147_R07C01,0.0862013068185103,0.200112803426404,0.0524016102014829,0.0706972354310497,0.0425817998664121,0.552730253298056
202232360165_R01C01,0.104612884605079,0.161233601254031,0,0.0795204939491026,0.0512125981857295,0.620774777605305
202232360165_R02C01,0.0642584764615245,0.16255324518715,0.0182985331246004,0.0872979087959306,0.0658797406176942,0.609597960839803
202232360165_R03C01,0.0672029697654949,0.16486827717663,0.0447491728475082,0.089494068859104,0.0969105631864023,0.545283584021722
202232360165_R04C01,0.10613972036723,0.197464292026529,0.0197728521312057,0.0612447226063554,0.0690382089836219,0.544092813082636
202232360165_R05C01,0.10337646691425,0.183844218276048,0.125635555364994,0.0554541777327875,0.0536257263049334,0.491195554980468
202232360165_R06C01,0.150557181257567,0.147494600675983,0,0.109327663984418,0.0703939089039923,0.528498432210689
202232360165_R07C01,0.123426977612352,0.173775658922186,0.0217633605870191,0.101589111132338,0.0624714530783906,0.527047784781374
202232360165_R08C01,0.0517086450994648,0.192035390039935,0.0339052974352951,0.12795884265118,0.0837389420723304,0.523862558035492
203244490005_R01C01,0.101007426155617,0.146631991408148,0.0201041119381707,0.0607646498906874,0.0566522921657988,0.644382477044004
203244490005_R02C01,0.134283671830806,0.126278262565345,0.0355038530511588,0.123386977801284,0.0554677550179848,0.558129084383541
203244490005_R03C01,0.119712063757289,0.126728282532677,0.0546665436623435,0.109901301747093,0.0852992632263002,0.529329977491094
203244490005_R04C01,0.0900793437304612,0.153355055080543,0.0785581409616968,0.0986655058011294,0.0579194767758843,0.546847336110776
203244490005_R05C01,0.17883638671219,0.21875472258884,0.0956351814807313,0.0660039193049743,0.0618645686393329,0.403911252283787
203244490005_R06C01,0.1444041433786,0.157088544910097,0.0243262795182024,0.100743137207826,0.049839519170598,0.555599044892912
203244490005_R07C01,0.11898397996699,0.140776057126519,0.0374810660722609,0.118965579106313,0.100078634210712,0.522957583603271
203244490005_R08C01,0.14705829914336,0.132382935631066,0.023432306823731,0.107301402813781,0.0787645718359597,0.546547591188686
203244490006_R01C01,0.117256358040876,0.161644322685559,0.0291678582547591,0.107616835609838,0.0352243064253962,0.572950013335163
203244490006_R02C01,0.108803214957441,0.130135116215313,0.0203108121940837,0.096586484961262,0.0752754124001598,0.591863003968919
203244490006_R03C01,0.0910588852516039,0.131326948781145,0.07777613077107,0.133723946973144,0.0831977081678605,0.51735111108111
